Hallway,Internal Temperature,10/26/2022 10:40:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:41:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:41:00,2.553733333343407,production
Kitchen,Stove Window Sensor,10/26/2022 10:41:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:41:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:41:00,False,production
Hallway,Internal Temperature,10/26/2022 10:41:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:42:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:42:00,2.5547333333434135,production
Kitchen,Stove Window Sensor,10/26/2022 10:42:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:42:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:42:00,False,production
Hallway,Internal Temperature,10/26/2022 10:42:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:43:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:43:00,2.55573333334342,production
Kitchen,Stove Window Sensor,10/26/2022 10:43:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:43:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:43:00,False,production
Hallway,Internal Temperature,10/26/2022 10:43:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:44:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:44:00,2.5567333333434266,production
Kitchen,Stove Window Sensor,10/26/2022 10:44:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:44:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:44:00,False,production
Hallway,Internal Temperature,10/26/2022 10:44:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:45:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:45:00,2.557733333343433,production
Kitchen,Stove Window Sensor,10/26/2022 10:45:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:45:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:45:00,False,production
Hallway,Internal Temperature,10/26/2022 10:45:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:46:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:46:00,2.5587333333434397,production
Kitchen,Stove Window Sensor,10/26/2022 10:46:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:46:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:46:00,False,production
Hallway,Internal Temperature,10/26/2022 10:46:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:47:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:47:00,2.559733333343446,production
Kitchen,Stove Window Sensor,10/26/2022 10:47:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:47:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:47:00,False,production
Hallway,Internal Temperature,10/26/2022 10:47:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:48:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:48:00,2.5607333333434528,production
Kitchen,Stove Window Sensor,10/26/2022 10:48:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:48:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:48:00,False,production
Hallway,Internal Temperature,10/26/2022 10:48:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:49:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:49:00,2.5617333333434593,production
Kitchen,Stove Window Sensor,10/26/2022 10:49:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:49:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:49:00,False,production
Hallway,Internal Temperature,10/26/2022 10:49:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:50:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:50:00,2.562733333343466,production
Kitchen,Stove Window Sensor,10/26/2022 10:50:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:50:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:50:00,False,production
Hallway,Internal Temperature,10/26/2022 10:50:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:51:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:51:00,2.5637333333434724,production
Kitchen,Stove Window Sensor,10/26/2022 10:51:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:51:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:51:00,False,production
Hallway,Internal Temperature,10/26/2022 10:51:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:52:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:52:00,2.564733333343479,production
Kitchen,Stove Window Sensor,10/26/2022 10:52:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:52:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:52:00,False,production
Hallway,Internal Temperature,10/26/2022 10:52:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:53:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:53:00,2.5657333333434855,production
Kitchen,Stove Window Sensor,10/26/2022 10:53:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:53:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:53:00,False,production
Hallway,Internal Temperature,10/26/2022 10:53:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:54:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:54:00,2.566733333343492,production
Kitchen,Stove Window Sensor,10/26/2022 10:54:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:54:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:54:00,False,production
Hallway,Internal Temperature,10/26/2022 10:54:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:55:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:55:00,2.5677333333434986,production
Kitchen,Stove Window Sensor,10/26/2022 10:55:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:55:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:55:00,False,production
Hallway,Internal Temperature,10/26/2022 10:55:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:56:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:56:00,2.568733333343505,production
Kitchen,Stove Window Sensor,10/26/2022 10:56:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:56:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:56:00,False,production
Hallway,Internal Temperature,10/26/2022 10:56:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:57:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:57:00,2.5697333333435117,production
Kitchen,Stove Window Sensor,10/26/2022 10:57:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:57:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:57:00,False,production
Hallway,Internal Temperature,10/26/2022 10:57:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:58:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:58:00,2.5707333333435183,production
Kitchen,Stove Window Sensor,10/26/2022 10:58:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:58:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:58:00,False,production
Hallway,Internal Temperature,10/26/2022 10:58:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 10:59:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 10:59:00,2.571733333343525,production
Kitchen,Stove Window Sensor,10/26/2022 10:59:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 10:59:00,False,production
Living Room,Front Door Sensor,10/26/2022 10:59:00,False,production
Hallway,Internal Temperature,10/26/2022 10:59:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:00:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:00:00,2.5727333333435314,production
Kitchen,Stove Window Sensor,10/26/2022 11:00:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:00:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:00:00,False,production
Hallway,Internal Temperature,10/26/2022 11:00:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:01:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:01:00,2.573733333343538,production
Kitchen,Stove Window Sensor,10/26/2022 11:01:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:01:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:01:00,False,production
Hallway,Internal Temperature,10/26/2022 11:01:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:02:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:02:00,2.5747333333435445,production
Kitchen,Stove Window Sensor,10/26/2022 11:02:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:02:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:02:00,False,production
Hallway,Internal Temperature,10/26/2022 11:02:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:03:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:03:00,2.575733333343551,production
Kitchen,Stove Window Sensor,10/26/2022 11:03:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:03:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:03:00,False,production
Hallway,Internal Temperature,10/26/2022 11:03:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:04:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:04:00,2.5767333333435576,production
Kitchen,Stove Window Sensor,10/26/2022 11:04:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:04:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:04:00,False,production
Hallway,Internal Temperature,10/26/2022 11:04:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:05:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:05:00,2.577733333343564,production
Kitchen,Stove Window Sensor,10/26/2022 11:05:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:05:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:05:00,False,production
Hallway,Internal Temperature,10/26/2022 11:05:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:06:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:06:00,2.5787333333435707,production
Kitchen,Stove Window Sensor,10/26/2022 11:06:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:06:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:06:00,False,production
Hallway,Internal Temperature,10/26/2022 11:06:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:07:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:07:00,2.5797333333435772,production
Kitchen,Stove Window Sensor,10/26/2022 11:07:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:07:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:07:00,False,production
Hallway,Internal Temperature,10/26/2022 11:07:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:08:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:08:00,2.580733333343584,production
Kitchen,Stove Window Sensor,10/26/2022 11:08:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:08:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:08:00,False,production
Hallway,Internal Temperature,10/26/2022 11:08:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:09:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:09:00,2.5817333333435903,production
Kitchen,Stove Window Sensor,10/26/2022 11:09:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:09:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:09:00,False,production
Hallway,Internal Temperature,10/26/2022 11:09:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:10:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:10:00,2.582733333343597,production
Kitchen,Stove Window Sensor,10/26/2022 11:10:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:10:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:10:00,False,production
Hallway,Internal Temperature,10/26/2022 11:10:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:11:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:11:00,2.5837333333436034,production
Kitchen,Stove Window Sensor,10/26/2022 11:11:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:11:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:11:00,False,production
Hallway,Internal Temperature,10/26/2022 11:11:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:12:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:12:00,2.58473333334361,production
Kitchen,Stove Window Sensor,10/26/2022 11:12:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:12:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:12:00,False,production
Hallway,Internal Temperature,10/26/2022 11:12:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:13:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:13:00,2.5857333333436165,production
Kitchen,Stove Window Sensor,10/26/2022 11:13:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:13:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:13:00,False,production
Hallway,Internal Temperature,10/26/2022 11:13:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:14:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:14:00,2.586733333343623,production
Kitchen,Stove Window Sensor,10/26/2022 11:14:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:14:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:14:00,False,production
Hallway,Internal Temperature,10/26/2022 11:14:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:15:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:15:00,2.5877333333436296,production
Kitchen,Stove Window Sensor,10/26/2022 11:15:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:15:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:15:00,False,production
Hallway,Internal Temperature,10/26/2022 11:15:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:16:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:16:00,2.588733333343636,production
Kitchen,Stove Window Sensor,10/26/2022 11:16:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:16:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:16:00,False,production
Hallway,Internal Temperature,10/26/2022 11:16:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:17:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:17:00,2.5897333333436428,production
Kitchen,Stove Window Sensor,10/26/2022 11:17:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:17:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:17:00,False,production
Hallway,Internal Temperature,10/26/2022 11:17:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:18:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:18:00,2.5907333333436493,production
Kitchen,Stove Window Sensor,10/26/2022 11:18:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:18:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:18:00,False,production
Hallway,Internal Temperature,10/26/2022 11:18:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:19:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:19:00,2.591733333343656,production
Kitchen,Stove Window Sensor,10/26/2022 11:19:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:19:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:19:00,False,production
Hallway,Internal Temperature,10/26/2022 11:19:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:20:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:20:00,2.5927333333436624,production
Kitchen,Stove Window Sensor,10/26/2022 11:20:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:20:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:20:00,False,production
Hallway,Internal Temperature,10/26/2022 11:20:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:21:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:21:00,2.593733333343669,production
Kitchen,Stove Window Sensor,10/26/2022 11:21:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:21:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:21:00,False,production
Hallway,Internal Temperature,10/26/2022 11:21:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:22:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:22:00,2.5947333333436755,production
Kitchen,Stove Window Sensor,10/26/2022 11:22:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:22:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:22:00,False,production
Hallway,Internal Temperature,10/26/2022 11:22:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:23:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:23:00,2.595733333343682,production
Kitchen,Stove Window Sensor,10/26/2022 11:23:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:23:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:23:00,False,production
Hallway,Internal Temperature,10/26/2022 11:23:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:24:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:24:00,2.5967333333436886,production
Kitchen,Stove Window Sensor,10/26/2022 11:24:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:24:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:24:00,False,production
Hallway,Internal Temperature,10/26/2022 11:24:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:25:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:25:00,2.597733333343695,production
Kitchen,Stove Window Sensor,10/26/2022 11:25:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:25:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:25:00,False,production
Hallway,Internal Temperature,10/26/2022 11:25:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:26:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:26:00,2.5987333333437017,production
Kitchen,Stove Window Sensor,10/26/2022 11:26:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:26:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:26:00,False,production
Hallway,Internal Temperature,10/26/2022 11:26:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:27:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:27:00,2.5997333333437083,production
Kitchen,Stove Window Sensor,10/26/2022 11:27:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:27:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:27:00,False,production
Hallway,Internal Temperature,10/26/2022 11:27:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:28:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:28:00,2.600733333343715,production
Kitchen,Stove Window Sensor,10/26/2022 11:28:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:28:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:28:00,False,production
Hallway,Internal Temperature,10/26/2022 11:28:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:29:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:29:00,2.6017333333437214,production
Kitchen,Stove Window Sensor,10/26/2022 11:29:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:29:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:29:00,False,production
Hallway,Internal Temperature,10/26/2022 11:29:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:30:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:30:00,2.602733333343728,production
Kitchen,Stove Window Sensor,10/26/2022 11:30:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:30:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:30:00,False,production
Hallway,Internal Temperature,10/26/2022 11:30:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:31:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:31:00,2.6037333333437345,production
Kitchen,Stove Window Sensor,10/26/2022 11:31:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:31:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:31:00,False,production
Hallway,Internal Temperature,10/26/2022 11:31:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:32:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:32:00,2.604733333343741,production
Kitchen,Stove Window Sensor,10/26/2022 11:32:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:32:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:32:00,False,production
Hallway,Internal Temperature,10/26/2022 11:32:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:33:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:33:00,2.6057333333437476,production
Kitchen,Stove Window Sensor,10/26/2022 11:33:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:33:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:33:00,False,production
Hallway,Internal Temperature,10/26/2022 11:33:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:34:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:34:00,2.606733333343754,production
Kitchen,Stove Window Sensor,10/26/2022 11:34:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:34:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:34:00,False,production
Hallway,Internal Temperature,10/26/2022 11:34:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:35:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:35:00,2.6077333333437607,production
Kitchen,Stove Window Sensor,10/26/2022 11:35:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:35:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:35:00,False,production
Hallway,Internal Temperature,10/26/2022 11:35:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:36:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:36:00,2.6087333333437672,production
Kitchen,Stove Window Sensor,10/26/2022 11:36:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:36:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:36:00,False,production
Hallway,Internal Temperature,10/26/2022 11:36:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:37:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:37:00,2.6097333333437738,production
Kitchen,Stove Window Sensor,10/26/2022 11:37:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:37:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:37:00,False,production
Hallway,Internal Temperature,10/26/2022 11:37:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:38:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:38:00,2.6107333333437803,production
Kitchen,Stove Window Sensor,10/26/2022 11:38:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:38:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:38:00,False,production
Hallway,Internal Temperature,10/26/2022 11:38:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:39:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:39:00,2.611733333343787,production
Kitchen,Stove Window Sensor,10/26/2022 11:39:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:39:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:39:00,False,production
Hallway,Internal Temperature,10/26/2022 11:39:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:40:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:40:00,2.6127333333437934,production
Kitchen,Stove Window Sensor,10/26/2022 11:40:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:40:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:40:00,False,production
Hallway,Internal Temperature,10/26/2022 11:40:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:41:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:41:00,2.6137333333438,production
Kitchen,Stove Window Sensor,10/26/2022 11:41:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:41:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:41:00,False,production
Hallway,Internal Temperature,10/26/2022 11:41:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:42:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:42:00,2.6147333333438065,production
Kitchen,Stove Window Sensor,10/26/2022 11:42:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:42:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:42:00,False,production
Hallway,Internal Temperature,10/26/2022 11:42:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:43:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:43:00,2.615733333343813,production
Kitchen,Stove Window Sensor,10/26/2022 11:43:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:43:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:43:00,False,production
Hallway,Internal Temperature,10/26/2022 11:43:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:44:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:44:00,2.6167333333438196,production
Kitchen,Stove Window Sensor,10/26/2022 11:44:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:44:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:44:00,False,production
Hallway,Internal Temperature,10/26/2022 11:44:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:45:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:45:00,2.617733333343826,production
Kitchen,Stove Window Sensor,10/26/2022 11:45:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:45:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:45:00,False,production
Hallway,Internal Temperature,10/26/2022 11:45:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:46:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:46:00,2.6187333333438327,production
Kitchen,Stove Window Sensor,10/26/2022 11:46:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:46:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:46:00,False,production
Hallway,Internal Temperature,10/26/2022 11:46:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:47:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:47:00,2.6197333333438393,production
Kitchen,Stove Window Sensor,10/26/2022 11:47:00,False,production
Kitchen,Sink Window Sensor,10/26/2022 11:47:00,False,production
Living Room,Front Door Sensor,10/26/2022 11:47:00,False,production
Hallway,Internal Temperature,10/26/2022 11:47:00,70.0,production
Bedroom,Ceiling Light Sensor,10/26/2022 11:48:00,False,production
Bedroom,Ceiling Light Power Usage,10/26/2022 11:48:00,2.620733333343846,production
Kitchen,Stove Window Sensor,10/26/2022 11:48:00,False,production
